MANUFACTURE_YEAR;TAIL_NUM;NUMBER_OF_SEATS
1996;N665FE;0.0
1996;N284DH;0.0
1996;N12116;169.0
1996;N19117;169.0
1996;N433UA;142.0
1996;N434UA;142.0
1996;N435UA;142.0
1996;N436UA;142.0
1996;N430UA;142.0
1996;N431UA;142.0
1996;N432UA;142.0
1996;N774UA;291.0
1996;N776UA;291.0
1996;N778UA;291.0
1996;N779UA;291.0
1996;N780UA;291.0
1996;N781UA;291.0
1996;N805WA;152.0
1997;N495AX;86.0
1997;N946WT;10.0
1997;N25CP;13.0
1997;N575JD;9.0
1997;N275UP;0.0
1997;N280UP;0.0
1997;N284UP;0.0
1997;N316UP;0.0
1997;N317UP;0.0
1997;N318UP;0.0
1997;N319UP;0.0
1997;N320UP;0.0
1997;N322UP;0.0
1997;N323UP;0.0
1997;N461UP;0.0
1997;N462UP;0.0
1997;N463UP;0.0
1997;N464UP;0.0
1997;N465UP;0.0
1997;N466UP;0.0
1997;N467UP;0.0
1997;N468UP;0.0
1997;N469UP;0.0
1997;N470UP;0.0
1997;N582UP;0.0
1997;N471MC;0.0
1997;N1381A;269.0
1997;N1439A;269.0
1997;N1487A;269.0
1997;N307AZ;0.0
1997;N1439A;0.0
1997;N305GT;0.0
1997;N9630A;140.0
1997;N647AW;150.0
1997;N9615W;140.0
1997;N9616G;140.0
1997;N9617R;140.0
1997;N9618A;140.0
1997;N9620D;140.0
1997;N9619V;140.0
1997;N704X;168.0
1997;N705TW;168.0
1997;N706TW;168.0
1997;N707TW;168.0
1997;N709TW;168.0
1997;N710TW;168.0
1997;N711ZX;168.0
1997;N712TW;168.0
1997;N713TW;168.0
1997;N900PC;199.0
1997;N189DN;226.0
1997;N190DN;226.0
1997;N191DN;226.0
1997;N192DN;226.0
1997;N193DN;226.0
1997;N194DN;226.0
1997;N195DN;226.0
1997;N196DN;226.0
1997;N197DN;226.0
1997;N351NW;157.0
1997;N919DN;158.0
1997;N920DN;158.0
1997;N921DN;158.0
1997;N922DX;158.0
1997;N931DN;158.0
1997;N933DN;158.0
1997;N940DN;158.0
1997;N941DN;158.0
1997;N942DN;158.0
1997;N943DN;158.0
1997;N944DN;158.0
1997;N950DN;158.0
1997;N951DN;158.0
1997;N572FE;0.0
1997;N951FD;0.0
1997;N952FD;0.0
1997;N953FD;0.0
1997;N954FD;0.0
1997;N965FD;0.0
1997;N989FD;0.0
1997;N986FD;0.0
1997;N987FD;0.0
1997;N969FD;0.0
1997;N970FD;0.0
1997;N670FE;0.0
1997;N671FE;0.0
1997;N672FE;0.0
1997;N673FE;0.0
1997;N674FE;0.0
1997;N225NV;177.0
1997;N226NV;177.0
1997;N227NV;177.0
1997;N228NV;177.0
1997;N229NV;177.0
1997;N700CK;0.0
1997;N710CK;0.0
1997;N492SW;50.0
1997;N709S;100.0
1997;N14118;169.0
1997;N18119;169.0
1997;N14120;169.0
1997;N14121;169.0
1997;N17122;169.0
1997;N801UA;120.0
1997;N802UA;120.0
1997;N803UA;120.0
1997;N804UA;120.0
1997;N437UA;142.0
1997;N438UA;142.0
1997;N439UA;142.0
1997;N440UA;142.0
1997;N441UA;142.0
1997;N589UA;170.0
1997;N590UA;170.0
1997;N782UA;267.0
1997;N783UA;267.0
1997;N784UA;267.0
1997;N785UA;267.0
1997;N786UA;267.0
1997;N787UA;267.0
1997;N788UA;267.0
1997;N791UA;267.0
1997;N792UA;267.0
1997;N793UA;267.0
1997;N794UA;267.0
1997;N795UA;267.0
1997;N197UA;373.0
1997;N700GS;143.0
1997;N701GS;143.0
1997;N703SW;143.0
1998;N798SW;143.0
1998;N799SW;143.0
1998;N808T;14.0
1998;N793WF;10.0
1998;N79EA;50.0
1998;N324UP;0.0
1998;N325UP;0.0
1998;N326UP;0.0
1998;N327UP;0.0
1998;N328UP;0.0
1998;N471UP;0.0
1998;N472UP;0.0
1998;N473UP;0.0
1998;N408MC;0.0
1998;N475MC;0.0
1998;N477MC;0.0
1998;N492MC;0.0
1998;N493MC;0.0
1998;N102UW;150.0
1998;N649AW;150.0
1998;N650AW;150.0
1998;N651AW;150.0
1998;N700UW;128.0
1998;N701UW;128.0
1998;N702UW;128.0
1998;N703UW;128.0
1998;N704US;128.0
1998;N705UW;128.0
1998;N801AW;128.0
1998;N802AW;128.0
1998;N803AW;128.0
1998;N9622A;140.0
1998;N9624T;140.0
1998;N9625W;140.0
1998;N9626F;140.0
1998;N9628W;140.0
1998;N9629H;140.0
1998;N393AN;209.0
1998;N392AN;209.0
1998;N395AN;209.0
1998;N371DA;160.0
1998;N372DA;160.0
1998;N373DA;160.0
1998;N374DA;160.0
1998;N375DA;160.0
1998;N687DL;199.0
1998;N688DL;199.0
1998;N689DL;199.0
1998;N690DL;199.0
1998;N692DL;199.0
1998;N693DL;199.0
1998;N694DL;199.0
1998;N695DL;199.0
1998;N1200K;226.0
1998;N1201P;226.0
1998;N169DZ;226.0
1998;N171DZ;226.0
1998;N172DZ;226.0
1998;N173DZ;226.0
1998;N174DZ;226.0
1998;N198DN;226.0
1998;N199DN;226.0
1998;N352NW;157.0
1998;N353NW;157.0
1998;N354NW;157.0
1998;N355NW;157.0
1998;N356NW;157.0
1998;N357NW;157.0
1998;N358NW;157.0
1998;N359NW;157.0
1998;N360NW;157.0
1998;N361NW;157.0
1998;N362NW;157.0
1998;N363NW;157.0
1998;N923DN;158.0
1998;N924DN;158.0
1998;N925DN;158.0
1998;N926DH;158.0
1998;N960DN;158.0
1998;N962DN;158.0
1998;N945DN;158.0
1998;N529FE;0.0
1998;N955FD;0.0
1998;N956FD;0.0
1998;N972FD;0.0
1998;N675FE;0.0
1998;N676FE;0.0
1998;N677FE;0.0
1998;N678FE;0.0
1998;N679FE;0.0
1998;N680FE;0.0
1998;N488HA;123.0
1998;N489HA;123.0
1998;N745CK;0.0
1998;N716CK;0.0
1998;N606AE;50.0
1998;N605AE;50.0
1998;N607AE;50.0
1998;N610AE;50.0
1998;N629BR;50.0
1998;N25705;124.0
1998;N24706;124.0
1998;N16709;124.0
1998;N15710;124.0
1998;N24715;124.0
1998;N13716;124.0
1998;N23707;124.0
1998;N23708;124.0
1998;N33714;124.0
1998;N54711;124.0
1998;N15712;124.0
1998;N26210;154.0
1998;N24211;154.0
1998;N24212;154.0
1998;N27213;154.0
1998;N26215;154.0
1998;N18220;154.0
1998;N18223;154.0
1998;N24224;154.0
1998;N12225;154.0
1998;N26226;154.0
1998;N14214;154.0
1998;N12216;154.0
1998;N16217;154.0
1998;N12218;154.0
1998;N14219;154.0
1998;N12221;154.0
1998;N34222;154.0
1998;N17126;169.0
1998;N48127;169.0
1998;N17128;169.0
1998;N29129;169.0
1998;N19130;169.0
1998;N34131;169.0
1998;N33132;169.0
1998;N78002;276.0
1998;N77006;276.0
1998;N78001;276.0
1998;N78003;276.0
1998;N78004;276.0
1998;N78005;276.0
1998;N16701;124.0
1998;N24702;124.0
1998;N16703;124.0
1998;N14704;124.0
1998;N16713;124.0
1998;N17133;169.0
1998;N29124;169.0
1998;N12125;169.0
1998;N805UA;120.0
1998;N806UA;120.0
1998;N807UA;120.0
1998;N808UA;120.0
1998;N809UA;120.0
1998;N810UA;120.0
1998;N811UA;120.0
1998;N812UA;120.0
1998;N813UA;120.0
1998;N814UA;120.0
1998;N815UA;120.0
1998;N816UA;120.0
1998;N817UA;120.0
1998;N818UA;120.0
1998;N819UA;120.0
1998;N820UA;120.0
1998;N821UA;120.0
1998;N822UA;120.0
1998;N823UA;120.0
1998;N442UA;142.0
1998;N443UA;142.0
1998;N444UA;142.0
1998;N445UA;142.0
1998;N446UA;142.0
1998;N447UA;142.0
1998;N448UA;142.0
1998;N449UA;142.0
1998;N451UA;142.0
1998;N595UA;170.0
1998;N596UA;170.0
1998;N597UA;170.0
1998;N664UA;198.0
1998;N666UA;198.0
1998;N667UA;198.0
1998;N796UA;267.0
1998;N797UA;267.0
1998;N798UA;267.0
1998;N799UA;267.0
1998;N665UA;198.0
1998;N107UA;373.0
1998;N270WN;143.0
1998;N271LV;143.0
1998;N704SW;143.0
1998;N705SW;143.0
1998;N706SW;143.0
1998;N707SA;143.0
1998;N709SW;143.0
1998;N710SW;143.0
1998;N711HK;143.0
1998;N712SW;143.0
1998;N713SW;143.0
1998;N714CB;143.0
1998;N715SW;143.0
1998;N716SW;143.0
1998;N717SA;143.0
1998;N718SW;143.0
1998;N719SW;143.0
1998;N720WN;143.0
1998;N739GB;143.0
1998;N740SW;143.0
1998;N741SA;143.0
1998;N742SW;143.0
1998;N743SW;143.0
1999;N441AX;98.0
1999;N866AB;13.0
1999;N850TR;13.0
1999;N910CS;10.0
1999;N737LE;16.0
1999;N777KT;8.0
1999;N829RA;13.0
1999;N834BZ;16.0
1999;N329UP;0.0
1999;N330UP;0.0
1999;N331UP;0.0
1999;N474UP;0.0
1999;N475UP;0.0
1999;N263SG;0.0
1999;N476MC;0.0
1999;N480MC;0.0
1999;N496MC;0.0
1999;N497MC;0.0
1999;N1013A;269.0
1999;N1049A;269.0
1999;N1093A;269.0
1999;N1229A;269.0
1999;N1049A;0.0
1999;N654AW;150.0
1999;N655AW;150.0
1999;N656AW;150.0
1999;N657AW;150.0
1999;N968TW;140.0
1999;N969TW;140.0
1999;N970TW;140.0
1999;N971TW;140.0
1999;N972TW;140.0
1999;N979TW;140.0
1999;N980TW;140.0
1999;N982TW;140.0
1999;N983TW;140.0
1999;N984TW;140.0
1999;N103US;150.0
1999;N104UW;150.0
1999;N105UW;150.0
1999;N112US;150.0
1999;N652AW;150.0
1999;N653AW;150.0
1999;N658AW;150.0
1999;N708UW;128.0
1999;N709UW;128.0
1999;N710UW;128.0
1999;N711UW;128.0
1999;N712US;128.0
1999;N713UW;128.0
1999;N714US;128.0
1999;N715UW;128.0
1999;N716UW;128.0
1999;N717UW;128.0
1999;N721UW;128.0
1999;N722US;128.0
1999;N723UW;128.0
1999;N724UW;128.0
1999;N725UW;128.0
1999;N804AW;128.0
1999;N805AW;128.0
1999;N806AW;128.0
1999;N807AW;128.0
1999;N808AW;128.0
1999;N809AW;128.0
1999;N810AW;128.0
1999;N924AN;160.0
1999;N925AN;160.0
1999;N961TW;140.0
1999;N962TW;140.0
1999;N963TW;140.0
1999;N964TW;140.0
1999;N965TW;140.0
1999;N966TW;140.0
1999;N967TW;140.0
1999;N9677W;140.0
1999;N9681B;140.0
1999;N107US;150.0
1999;N108UW;150.0
1999;N109UW;150.0
1999;N110UW;150.0
1999;N111US;150.0
1999;N114UW;150.0
1999;N183AN;176.0
1999;N184AN;176.0
1999;N396AN;209.0
1999;N397AN;209.0
1999;N398AN;209.0
1999;N399AN;209.0
1999;N770AN;273.0
1999;N771AN;273.0
1999;N772AN;273.0
1999;N773AN;273.0
1999;N774AN;273.0
1999;N775AN;273.0
1999;N776AN;273.0
1999;N777AN;273.0
1999;N778AN;273.0
1999;N779AN;273.0
1999;N780AN;273.0
1999;N901AN;160.0
1999;N902AN;160.0
1999;N903AN;160.0
1999;N904AN;160.0
1999;N905AN;160.0
1999;N906AN;160.0
1999;N907AN;160.0
1999;N908AN;160.0
1999;N909AN;160.0
1999;N910AN;160.0
1999;N912AN;160.0
1999;N913AN;160.0
1999;N914AN;160.0
1999;N915AN;160.0
1999;N916AN;160.0
1999;N917AN;160.0
1999;N918AN;160.0
1999;N919AN;160.0
1999;N920AN;160.0
1999;N921AN;160.0
1999;N922AN;160.0
1999;N923AN;160.0
1999;N181AN;184.0
1999;N182AN;182.0
1999;N978TW;140.0
1999;N607AS;120.0
1999;N609AS;120.0
1999;N611AS;120.0
1999;N612AS;120.0
1999;N613AS;120.0
1999;N614AS;120.0
1999;N503JB;150.0
1999;N504JB;150.0
1999;N936AT;110.0
1999;N940AT;110.0
1999;N942AT;110.0
1999;N943AT;110.0
1999;N944AT;110.0
1999;N945AT;110.0
1999;N946AT;110.0
1999;N947AT;110.0
1999;N948AT;110.0
1999;N949AT;110.0
1999;N376DA;160.0
1999;N377DA;160.0
1999;N378DA;160.0
1999;N379DA;160.0
1999;N380DA;160.0
1999;N381DN;160.0
1999;N382DA;160.0
1999;N383DN;160.0
1999;N384DA;160.0
1999;N385DN;160.0
1999;N386DA;160.0
1999;N6700;199.0
1999;N6701;199.0
1999;N6702;199.0
1999;N696DL;199.0
1999;N697DL;199.0
1999;N698DL;199.0
1999;N699DL;199.0
1999;N717TW;168.0
1999;N718TW;168.0
1999;N721TW;168.0
1999;N722TW;168.0
1999;N727TW;168.0
1999;N1602;226.0
1999;N1603;226.0
1999;N1604R;226.0
1999;N1605;226.0
1999;N16065;226.0
1999;N175DZ;226.0
1999;N176DZ;226.0
1999;N177DZ;226.0
1999;N860DA;291.0
1999;N861DA;291.0
1999;N862DA;291.0
1999;N863DA;291.0
1999;N864DA;291.0
1999;N865DA;291.0
1999;N866DA;291.0
1999;N301NB;132.0
1999;N302NB;132.0
1999;N364NW;157.0
1999;N365NW;157.0
1999;N366NW;157.0
1999;N367NW;157.0
1999;N368NW;157.0
1999;N369NW;157.0
1999;N370NW;157.0
1999;N927DN;158.0
1999;N928DN;158.0
1999;N963DN;158.0
1999;N781CA;50.0
1999;N681FE;0.0
1999;N682FE;0.0
1999;N683FE;0.0
1999;N684FE;0.0
1999;N685FE;0.0
1999;N686FE;0.0
1999;N620FE;0.0
1999;N621FE;0.0
1999;N623FE;0.0
1999;N235NV;177.0
1999;N799JN;0.0
1999;N303KH;0.0
1999;N594SW;50.0
1999;N779CA;50.0
1999;N781CA;50.0
1999;N783CA;50.0
1999;N498MC;0.0
1999;N29717;124.0
1999;N13718;124.0
1999;N17719;124.0
1999;N13720;124.0
1999;N23721;124.0
1999;N27722;124.0
1999;N21723;124.0
1999;N24729;124.0
1999;N16732;124.0
1999;N27734;124.0
1999;N14735;124.0
1999;N24736;124.0
1999;N15751;124.0
1999;N17752;124.0
1999;N14731;124.0
1999;N27733;124.0
1999;N39728;124.0
1999;N25201;154.0
1999;N13227;154.0
1999;N14228;154.0
1999;N26232;154.0
1999;N14235;154.0
1999;N35236;154.0
1999;N14240;154.0
1999;N18243;154.0
1999;N27246;154.0
1999;N14249;154.0
1999;N14250;154.0
1999;N16234;154.0
1999;N14237;154.0
1999;N17245;154.0
1999;N67134;169.0
1999;N41135;169.0
1999;N19136;169.0
1999;N34137;169.0
1999;N13138;169.0
1999;N78009;276.0
1999;N79011;276.0
1999;N78013;276.0
1999;N74007;276.0
1999;N78008;276.0
1999;N27724;124.0
1999;N39726;124.0
1999;N38727;124.0
1999;N17730;124.0
1999;N13750;124.0
1999;N17229;154.0
1999;N14230;154.0
1999;N14231;154.0
1999;N17233;154.0
1999;N12238;154.0
1999;N27239;154.0
1999;N54241;154.0
1999;N14242;154.0
1999;N17244;154.0
1999;N36247;154.0
1999;N13248;154.0
1999;N76010;276.0
1999;N77012;276.0
1999;N77014;276.0
1999;N824UA;120.0
1999;N825UA;120.0
1999;N826UA;120.0
1999;N827UA;120.0
1999;N828UA;120.0
1999;N452UA;142.0
1999;N453UA;142.0
1999;N454UA;142.0
1999;N455UA;142.0
1999;N456UA;142.0
1999;N457UA;142.0
1999;N598UA;170.0
1999;N668UA;198.0
1999;N669UA;198.0
1999;N670UA;198.0
1999;N671UA;198.0
1999;N672UA;198.0
1999;N204UA;267.0
1999;N206UA;267.0
1999;N209UA;267.0
1999;N120UA;373.0
1999;N122UA;373.0
1999;N723SW;143.0
1999;N724SW;143.0
1999;N725SW;143.0
1999;N726SW;143.0
1999;N727SW;143.0
1999;N728SW;143.0
1999;N729SW;143.0
1999;N730SW;143.0
1999;N731SA;143.0
1999;N732SW;143.0
1999;N733SA;143.0
1999;N734SA;143.0
1999;N735SA;143.0
1999;N736SA;143.0
1999;N737JW;143.0
1999;N738CB;143.0
1999;N744SW;143.0
1999;N745SW;143.0
1999;N746SW;143.0
1999;N747SA;143.0
1999;N748SW;143.0
1999;N749SW;143.0
1999;N750SA;143.0
1999;N751SW;143.0
1999;N752SW;143.0
1999;N754SW;143.0
1999;N755SA;143.0
1999;N756SA;143.0
1999;N757LV;143.0
1999;N758SW;143.0
1999;N7816B;143.0
1999;N7818L;143.0
1999;N7830A;143.0
1999;N7836A;143.0
2000;N792SW;143.0
2000;N7838A;143.0
2000;N7840A;143.0
2000;N7842A;143.0
2000;N353VA;14.0
2000;N616RR;13.0
2000;N648RR;9.0
2000;N35BP;9.0
2000;N120UP;0.0
2000;N121UP;0.0
2000;N122UP;0.0
2000;N124UP;0.0
2000;N125UP;0.0
2000;N126UP;0.0
2000;N127UP;0.0
2000;N322SG;0.0
2000;N409MC;0.0
2000;N412MC;0.0
2000;N485MC;0.0
2000;N499MC;0.0
2000;N8390A;50.0
2000;N8409N;50.0
2000;N8412F;50.0
2000;N8416B;50.0
2000;N8432A;50.0
2000;N8458A;50.0
2000;N784AN;273.0
2000;N117UW;150.0
2000;N118US;150.0
2000;N119US;150.0
2000;N121UW;150.0
2000;N122US;150.0
2000;N123UW;150.0
2000;N124US;150.0
2000;N272AY;291.0
2000;N273AY;291.0
2000;N274AY;291.0
2000;N275AY;291.0
2000;N604AW;150.0
2000;N659AW;150.0
2000;N660AW;150.0
2000;N661AW;150.0
2000;N662AW;150.0
2000;N737US;128.0
2000;N738US;128.0
2000;N740UW;128.0
2000;N741UW;128.0
2000;N742PS;128.0
2000;N744P;128.0
2000;N745VJ;128.0
2000;N746UW;128.0
2000;N747UW;128.0
2000;N748UW;128.0
2000;N749US;128.0
2000;N750UW;128.0
2000;N751UW;128.0
2000;N752US;128.0
2000;N753US;128.0
2000;N754UW;128.0
2000;N755US;128.0
2000;N756US;128.0
2000;N757UW;128.0
2000;N758US;128.0
2000;N760US;128.0
2000;N762US;128.0
2000;N763US;128.0
2000;N764US;128.0
2000;N765US;128.0
2000;N766US;128.0
2000;N767UW;128.0
2000;N768US;128.0
2000;N769US;128.0
2000;N770UW;128.0
2000;N812AW;128.0
2000;N813AW;128.0
2000;N814AW;128.0
2000;N815AW;128.0
2000;N816AW;128.0
2000;N817AW;128.0
2000;N818AW;128.0
2000;N819AW;128.0
2000;N820AW;128.0
2000;N821AW;128.0
2000;N822AW;128.0
2000;N938AN;160.0
2000;N939AN;160.0
2000;N940AN;160.0
2000;N203UW;188.0
2000;N204UW;188.0
2000;N205UW;188.0
2000;N270AY;291.0
2000;N271AY;291.0
2000;N730US;128.0
2000;N732US;128.0
2000;N733UW;128.0
2000;N781AN;273.0
2000;N782AN;273.0
2000;N783AN;273.0
2000;N785AN;273.0
2000;N786AN;273.0
2000;N787AL;273.0
2000;N788AN;273.0
2000;N789AN;273.0
2000;N790AN;273.0
2000;N791AN;273.0
2000;N792AN;273.0
2000;N793AN;273.0
2000;N794AN;273.0
2000;N795AN;273.0
2000;N796AN;273.0
2000;N926AN;160.0
2000;N927AN;160.0
2000;N928AN;160.0
2000;N929AN;160.0
2000;N930AN;160.0
2000;N931AN;160.0
2000;N932AN;160.0
2000;N933AN;160.0
2000;N934AN;160.0
2000;N935AN;160.0
2000;N936AN;160.0
2000;N937AN;160.0
2000;N941AN;160.0
2000;N942AN;160.0
2000;N943AN;160.0
2000;N944AN;160.0
2000;N945AN;160.0
2000;N946AN;160.0
2000;N947AN;160.0
2000;N948AN;160.0
2000;N949AN;160.0
2000;N950AN;160.0
2000;N951AA;160.0
2000;N952AA;160.0
2000;N619AS;120.0
2000;N622AS;120.0
2000;N615AS;120.0
2000;N618AS;120.0
2000;N505JB;150.0
2000;N506JB;150.0
2000;N507JT;150.0
2000;N508JL;150.0
2000;N509JB;150.0
2000;N510JB;162.0
2000;N516JB;150.0
2000;N517JB;150.0
2000;N607AT;110.0
2000;N608AT;110.0
2000;N920AT;110.0
2000;N921AT;110.0
2000;N924AT;110.0
2000;N925AT;110.0
2000;N926AT;110.0
2000;N927AT;110.0
2000;N928AT;110.0
2000;N929AT;110.0
2000;N930AT;110.0
2000;N932AT;110.0
2000;N933AT;110.0
2000;N934AT;110.0
2000;N935AT;110.0
2000;N950AT;110.0
2000;N951AT;110.0
2000;N952AT;110.0
2000;N953AT;110.0
2000;N954AT;110.0
2000;N955AT;110.0
2000;N956AT;110.0
2000;N957AT;110.0
2000;N987DN;110.0
2000;N3730B;160.0
2000;N3731T;160.0
2000;N3732J;160.0
2000;N3733Z;160.0
2000;N3734B;160.0
2000;N3735D;160.0
2000;N3736C;160.0
2000;N3737C;160.0
2000;N3738B;160.0
2000;N3739P;160.0
2000;N3740C;160.0
2000;N387DA;160.0
2000;N388DA;160.0
2000;N389DA;160.0
2000;N390DA;160.0
2000;N391DA;160.0
2000;N392DA;160.0
2000;N393DA;160.0
2000;N394DA;160.0
2000;N395DN;160.0
2000;N396DA;160.0
2000;N397DA;160.0
2000;N398DA;160.0
2000;N399DA;160.0
2000;N6703D;199.0
2000;N6704Z;199.0
2000;N6705Y;199.0
2000;N6706Q;199.0
2000;N6707A;199.0
2000;N6708D;199.0
2000;N6709;199.0
2000;N6710E;199.0
2000;N6711M;199.0
2000;N6712B;199.0
2000;N6713Y;199.0
2000;N6714Q;199.0
2000;N723TW;168.0
2000;N1607B;208.0
2000;N1608;208.0
2000;N1609;208.0
2000;N1610D;208.0
2000;N1611B;208.0
2000;N178DZ;226.0
2000;N825MH;246.0
2000;N826MH;246.0
2000;N828MH;246.0
2000;N829MH;246.0
2000;N830MH;246.0
2000;N831MH;246.0
2000;N832MH;246.0
2000;N833MH;246.0
2000;N834MH;246.0
2000;N835MH;246.0
2000;N836MH;246.0
2000;N837MH;246.0
2000;N314NB;132.0
2000;N315NB;132.0
2000;N316NB;132.0
2000;N317NB;132.0
2000;N318NB;132.0
2000;N319NB;132.0
2000;N320NB;132.0
2000;N854AS;50.0
2000;N856AS;50.0
2000;N783CA;50.0
2000;N860AS;50.0
2000;N215NV;177.0
2000;N216NV;177.0
2000;N217NV;177.0
2000;N218NV;177.0
2000;N219NV;177.0
2000;N220NV;177.0
2000;N221NV;177.0
2000;N231NV;177.0
2000;N232NV;177.0
2000;N240NV;177.0
2000;N241NV;177.0
2000;N490HA;123.0
2000;N701CK;0.0
2000;N702CK;0.0
2000;N804SN;0.0
2000;N417SW;50.0
2000;N418SW;50.0
2000;N423SW;50.0
2000;N652BR;50.0
2000;N809CA;50.0
2000;N854AS;50.0
2000;N855AS;50.0
2000;N856AS;50.0
2000;N857AS;50.0
2000;N860AS;50.0
2000;N861AS;50.0
2000;N868CA;50.0
2000;N903SW;50.0
2000;N905SW;50.0
2000;N702BR;50.0
2000;N701BR;50.0
2000;N450PA;0.0
2000;N451PA;0.0
2000;N452PA;0.0
2000;N400QX;70.0
2000;N713SY;126.0
2000;N33209;154.0
2000;N37252;154.0
2000;N37253;154.0
2000;N76254;154.0
2000;N77258;154.0
2000;N17139;169.0
2000;N41140;169.0
2000;N19141;169.0
2000;N66051;235.0
2000;N67052;235.0
2000;N59053;235.0
2000;N27015;276.0
2000;N57016;276.0
2000;N24202;154.0
2000;N33203;154.0
2000;N27205;154.0
2000;N11206;154.0
2000;N36207;154.0
2000;N73251;154.0
2000;N37255;154.0
2000;N73256;154.0
2000;N38257;154.0
2000;N35204;154.0
2000;N26208;154.0
2000;N76054;235.0
2000;N829UA;120.0
2000;N830UA;120.0
2000;N831UA;120.0
2000;N833UA;120.0
2000;N832UA;120.0
2000;N458UA;142.0
2000;N459UA;142.0
2000;N460UA;142.0
2000;N461UA;142.0
2000;N462UA;142.0
2000;N463UA;142.0
2000;N466UA;142.0
2000;N467UA;142.0
2000;N468UA;142.0
2000;N464UA;142.0
2000;N465UA;142.0
2000;N673UA;198.0
2000;N674UA;198.0
2000;N675UA;198.0
2000;N210UA;291.0
2000;N211UA;291.0
2000;N212UA;291.0
2000;N213UA;291.0
2000;N214UA;291.0
2000;N215UA;291.0
2000;N216UA;267.0
2000;N217UA;267.0
2000;N557WN;143.0
2000;N560WN;143.0
2000;N562WN;143.0
2000;N760SW;143.0
2000;N762SW;143.0
2000;N763SW;143.0
2000;N764SW;143.0
2000;N765SW;143.0
2000;N767SW;143.0
2000;N768SW;143.0
2000;N769SW;143.0
2000;N770SA;143.0
2000;N771SA;143.0
2000;N772SW;143.0
2000;N773SA;143.0
2000;N774SW;143.0
2000;N775SW;143.0
2000;N776WN;143.0
2000;N777QC;143.0
2000;N778SW;143.0
2000;N779SW;143.0
2000;N780SW;143.0
2000;N7817J;143.0
2000;N781WN;143.0
2000;N782SA;143.0
2000;N783SW;143.0
2000;N784SW;143.0
2000;N785SW;143.0
2000;N786SW;143.0
2000;N787SA;143.0
2000;N788SA;143.0
2000;N789SW;143.0
2000;N790SW;143.0
2000;N791SW;143.0
2001;N793SA;143.0
2001;N794SW;143.0
2001;N795SW;143.0
2001;N796SW;143.0
2001;N797MX;143.0
2001;N7884G;143.0
2001;N7850B;143.0
2001;N7851A;143.0
2001;N7841A;143.0
2001;N7882B;143.0
2001;N7883A;143.0
2001;N7853B;143.0
2001;N7856A;143.0
2001;N7864B;143.0
2001;N7868K;143.0
2001;N207AX;218.0
2001;N225AX;218.0
2001;N234AX;218.0
2001;N61318;13.0
2001;N737KA;60.0
2001;N733KA;68.0
2001;N97DQ;13.0
2001;N93EA;50.0
2001;N83EA;70.0
2001;N245SP;6.0
2001;N128UP;0.0
2001;N129UP;0.0
2001;N130UP;0.0
2001;N131UP;0.0
2001;N133UP;0.0
2001;N134UP;0.0
2001;N135UP;0.0
2001;N136UP;0.0
2001;N137UP;0.0
2001;N138UP;0.0
2001;N139UP;0.0
2001;N332UP;0.0
2001;N334UP;0.0
2001;N486MC;0.0
2001;N8477R;50.0
2001;N8506C;50.0
2001;N8516C;50.0
2001;N167US;187.0
2001;N169UW;187.0
2001;N171US;187.0
2001;N172US;187.0
2001;N173US;187.0
2001;N174US;187.0
2001;N179UW;187.0
2001;N180US;187.0
2001;N182UW;187.0
2001;N183UW;187.0
2001;N191UW;187.0
2001;N192UW;187.0
2001;N276AY;291.0
2001;N663AW;150.0
2001;N664AW;150.0
2001;N665AW;150.0
2001;N823AW;128.0
2001;N824AW;128.0
2001;N825AW;128.0
2001;N826AW;128.0
2001;N827AW;128.0
2001;N828AW;128.0
2001;N829AW;128.0
2001;N830AW;128.0
2001;N831AW;128.0
2001;N832AW;128.0
2001;N969AN;160.0
2001;N970AN;160.0
2001;N971AN;160.0
2001;N972AN;160.0
2001;N973AN;160.0
2001;N974AN;160.0
2001;N975AN;160.0
2001;N976AN;160.0
2001;N978AN;160.0
2001;N161UW;190.0
2001;N162UW;190.0
2001;N163US;187.0
2001;N165US;187.0
2001;N170US;187.0
2001;N175AN;176.0
2001;N176UW;187.0
2001;N177US;187.0
2001;N178US;187.0
2001;N181UW;187.0
2001;N185AN;176.0
2001;N186AN;176.0
2001;N187AN;176.0
2001;N188AN;176.0
2001;N189AN;176.0
2001;N189UW;187.0
2001;N190AA;176.0
2001;N190UW;187.0
2001;N191AN;176.0
2001;N192AN;176.0
2001;N193AN;176.0
2001;N194AA;176.0
2001;N195AN;176.0
2001;N196AA;176.0
2001;N197AN;176.0
2001;N198AA;176.0
2001;N199AN;176.0
2001;N277AY;291.0
2001;N278AY;291.0
2001;N750AN;273.0
2001;N751AN;273.0
2001;N752AN;273.0
2001;N753AN;273.0
2001;N754AN;273.0
2001;N755AN;273.0
2001;N756AM;273.0
2001;N757AN;273.0
2001;N758AN;273.0
2001;N759AN;273.0
2001;N797AN;273.0
2001;N798AN;273.0
2001;N799AN;273.0
2001;N953AN;160.0
2001;N954AN;160.0
2001;N955AN;160.0
2001;N956AN;160.0
2001;N957AN;160.0
2001;N958AN;160.0
2001;N959AN;160.0
2001;N960AN;160.0
2001;N961AN;160.0
2001;N962AN;160.0
2001;N963AN;160.0
2001;N964AN;160.0
2001;N965AN;160.0
2001;N966AN;160.0
